variant,age,time_on_site,device,converted
B,27,101.97,Desktop,0
A,45,108.1,Desktop,0
A,50,97.97,Desktop,0
A,53,106.38,Mobile,0
B,52,93.26,Mobile,0
A,34,89.36,Desktop,0
B,28,56.59,Desktop,0
B,53,104.44,Mobile,0
A,54,72.86,Mobile,0
B,35,113.14,Desktop,0
B,48,88.47,Desktop,0
B,52,113.42,Desktop,0
B,45,121.93,Mobile,0
A,18,90.94,Mobile,0
B,48,92.25,Mobile,0
A,44,85.18,Desktop,0
B,57,77.14,Desktop,1
A,29,77.17,Desktop,0
A,29,88.6,Desktop,0
B,44,90.63,Mobile,0
B,44,114.41,Mobile,0
B,34,89.4,Mobile,1
B,42,100.72,Mobile,0
B,47,136.39,Mobile,0
A,27,134.88,Desktop,1
A,57,82.45,Desktop,0
A,32,128.04,Desktop,0
B,36,89.53,Desktop,0
B,21,100.17,Desktop,0
B,32,94.82,Desktop,0
A,54,129.12,Mobile,0
B,32,129.4,Desktop,0
A,50,56.49,Mobile,0
A,30,122.96,Mobile,0
B,34,108.01,Desktop,0
A,36,131.07,Desktop,0
A,30,94.1,Desktop,0
A,23,124.19,Mobile,0
B,57,107.05,Mobile,1
A,47,77.09,Desktop,1
B,53,94.97,Desktop,0
B,48,110.64,Desktop,0
A,30,114.82,Mobile,0
B,41,104.53,Mobile,1
A,46,122.19,Mobile,0
B,19,101.23,Mobile,0
B,33,107.98,Desktop,0
B,29,95.35,Mobile,0
B,45,71.45,Desktop,0
B,43,65.91,Mobile,0
B,49,78.32,Mobile,0
B,59,121.96,Mobile,0
A,21,116.14,Mobile,0
A,22,124.02,Desktop,0
A,34,105.37,Desktop,0
B,37,109.75,Desktop,0
A,57,118.24,Desktop,0
B,46,105.87,Desktop,0
B,42,98.21,Mobile,0
B,35,82.07,Mobile,0
B,39,94.94,Mobile,0
B,25,123.53,Desktop,0
B,57,114.25,Desktop,0
B,57,107.53,Desktop,0
B,27,86.61,Desktop,0
A,34,79.16,Desktop,1
B,37,134.11,Mobile,0
A,44,82.72,Mobile,0
A,19,102.8,Mobile,0
B,46,136.74,Mobile,0
A,23,90.07,Mobile,0
B,37,81.8,Desktop,0
A,54,131.74,Desktop,0
B,36,109.34,Mobile,0
A,28,123.73,Mobile,0
B,35,112.93,Mobile,0
A,56,111.72,Mobile,0
B,39,55.8,Mobile,0
B,31,90.98,Mobile,0
A,59,56.7,Desktop,0
A,23,121.41,Desktop,0
A,38,117.6,Mobile,0
A,25,83.92,Desktop,0
B,35,72.92,Mobile,0
A,39,103.15,Mobile,0
A,23,98.32,Mobile,0
B,52,84.39,Mobile,0
B,52,89.5,Desktop,1
B,26,109.67,Desktop,0
A,33,146.9,Desktop,0
A,28,101.24,Mobile,0
A,38,124.36,Mobile,0
A,59,86.98,Mobile,0
B,40,108.5,Mobile,0
A,37,122.98,Desktop,0
A,34,102.51,Mobile,0
B,48,171.33,Mobile,0
B,35,92.29,Desktop,0
B,46,122.98,Mobile,0
A,49,133.55,Mobile,0
A,25,129.65,Desktop,0
B,26,94.69,Mobile,0
A,23,124.28,Mobile,0
A,22,75.9,Desktop,0
B,30,111.8,Mobile,0
B,42,66.98,Mobile,0
B,48,97.34,Desktop,1
A,51,103.59,Mobile,0
A,34,142.5,Mobile,0
A,43,95.48,Desktop,0
B,37,104.51,Mobile,0
A,23,113.7,Desktop,0
A,49,114.57,Mobile,0
B,50,139.1,Desktop,0
A,37,90.64,Desktop,0
A,28,100.79,Mobile,0
B,27,135.4,Mobile,0
B,56,87.62,Mobile,0
B,36,143.52,Desktop,0
B,44,104.1,Desktop,0
B,57,82.72,Mobile,0
A,51,127.56,Mobile,1
B,53,97.36,Desktop,0
B,37,120.86,Mobile,1
B,22,83.1,Desktop,1
A,27,101.01,Mobile,1
A,49,93.15,Desktop,0
B,57,100.44,Desktop,0
A,57,77.99,Desktop,0
A,45,90.54,Mobile,0
A,46,101.34,Mobile,0
B,39,132.54,Desktop,0
A,26,85.35,Mobile,0
A,19,110.92,Mobile,1
B,30,85.27,Mobile,0
B,52,80.58,Mobile,0
A,44,109.61,Mobile,0
B,47,100.21,Mobile,0
B,46,110.29,Desktop,1
B,52,94.61,Desktop,0
B,54,86.93,Desktop,0
A,43,69.34,Desktop,0
B,21,106.7,Desktop,0
B,52,133.79,Mobile,0
A,27,119.1,Desktop,0
B,37,89.31,Mobile,0
A,27,81.48,Desktop,0
B,47,94.31,Mobile,1
A,28,97.53,Mobile,0
B,33,98.72,Mobile,0
B,24,110.47,Desktop,0
A,40,75.45,Mobile,0
A,57,105.79,Desktop,0
A,18,102.07,Mobile,0
A,24,91.47,Desktop,1
A,58,112.84,Mobile,0
B,21,126.73,Mobile,0
A,19,126.16,Desktop,0
B,34,103.6,Mobile,0
A,57,75.96,Mobile,0
A,26,94.18,Desktop,0
B,28,100.86,Mobile,0
B,36,110.66,Mobile,0
B,31,105.48,Desktop,0
B,32,99.24,Mobile,0
A,25,108.98,Desktop,0
B,50,80.44,Mobile,0
A,19,103.5,Mobile,0
A,19,81.38,Desktop,0
A,37,68.28,Mobile,0
B,40,78.29,Mobile,0
B,35,71.01,Desktop,0
B,47,100.54,Mobile,0
B,38,72.51,Mobile,0
B,53,112.63,Mobile,0
B,20,103.92,Mobile,0
A,34,111.71,Desktop,0
B,41,107.64,Desktop,0
A,55,134.46,Desktop,0
A,21,112.49,Desktop,0
B,26,92.99,Desktop,0
B,50,103.61,Desktop,0
B,51,87.31,Desktop,0
B,49,97.97,Mobile,0
A,25,97.99,Mobile,0
B,32,105.93,Mobile,0
B,48,80.86,Mobile,1
A,22,101.51,Mobile,0
A,59,112.33,Mobile,0
B,59,131.89,Desktop,1
A,46,102.17,Desktop,0
B,31,102.22,Mobile,1
B,30,94.85,Mobile,0
A,43,136.65,Desktop,0
A,37,108.38,Mobile,1
B,48,93.55,Desktop,0
B,53,104.27,Desktop,1
B,44,112.44,Desktop,0
A,54,109.47,Desktop,0
A,50,77.92,Desktop,0
B,46,126.76,Mobile,0
B,44,114.85,Desktop,0
A,21,79.96,Mobile,0
B,28,84.16,Mobile,0
A,42,67.76,Mobile,0
B,22,80.74,Desktop,0
A,19,112.51,Desktop,1
B,57,83.13,Mobile,0
B,30,65.15,Desktop,0
B,44,102.49,Desktop,0
A,56,84.78,Mobile,0
B,34,136.28,Mobile,1
B,48,99.59,Mobile,0
B,28,147.66,Desktop,0
B,26,92.37,Mobile,0
B,28,89.66,Desktop,0
B,24,87.29,Desktop,0
A,54,111.57,Mobile,0
A,23,88.24,Desktop,1
B,47,84.62,Mobile,1
B,46,78.94,Mobile,0
A,48,91.76,Desktop,0
A,40,98.23,Mobile,0
B,30,115.17,Mobile,0
A,54,98.61,Mobile,0
B,29,77.43,Mobile,0
B,35,84.43,Mobile,0
A,29,79.18,Mobile,1
B,20,121.32,Mobile,0
B,53,119.78,Mobile,0
B,34,93.5,Desktop,0
B,27,82.67,Mobile,0
A,30,97.28,Desktop,0
A,40,100.35,Mobile,0
A,47,69.16,Mobile,0
B,45,102.7,Desktop,0
A,40,71.63,Desktop,0
A,22,82.25,Mobile,0
A,47,92.51,Mobile,0
B,26,97.86,Mobile,0
B,51,77.09,Mobile,0
B,43,83.85,Desktop,0
B,34,103.0,Desktop,0
B,51,97.51,Mobile,1
A,21,135.16,Mobile,1
A,31,82.21,Mobile,1
A,19,100.47,Desktop,0
B,23,76.75,Desktop,0
A,26,126.15,Desktop,0
A,41,129.09,Desktop,0
B,31,116.52,Desktop,0
B,30,132.7,Desktop,0
B,28,100.99,Mobile,0
B,57,81.64,Desktop,1
A,42,83.77,Mobile,0
B,47,52.02,Mobile,0
B,41,51.65,Desktop,0
B,51,115.86,Desktop,0
A,40,80.73,Mobile,0
A,36,73.53,Desktop,0
A,18,139.23,Mobile,0
A,32,99.99,Mobile,0
A,58,120.94,Mobile,0
B,33,97.88,Mobile,0
B,51,86.6,Mobile,0
B,18,153.9,Desktop,0
A,39,89.44,Mobile,1
B,19,111.34,Mobile,0
A,30,98.61,Mobile,0
A,52,119.88,Desktop,0
B,38,127.19,Mobile,0
B,58,83.51,Desktop,0
B,25,97.46,Desktop,0
B,46,59.95,Desktop,0
A,26,95.96,Desktop,0
A,21,120.18,Mobile,0
A,20,120.28,Desktop,1
B,21,136.69,Mobile,0
A,44,115.14,Mobile,0
B,54,91.53,Desktop,0
A,47,97.36,Desktop,0
B,32,81.68,Desktop,0
A,33,83.6,Desktop,0
B,45,125.39,Desktop,0
B,29,84.97,Desktop,0
A,42,95.46,Desktop,0
B,45,116.05,Mobile,0
A,21,102.23,Mobile,0
B,52,89.83,Desktop,0
A,56,77.81,Mobile,0
B,22,86.71,Desktop,0
A,46,90.22,Desktop,0
A,34,91.46,Desktop,0
A,48,119.91,Mobile,0
A,29,133.87,Desktop,1
B,53,64.45,Mobile,0
B,48,38.29,Mobile,0
A,28,150.34,Mobile,0
A,56,105.73,Mobile,0
B,47,109.79,Desktop,0
A,49,118.4,Mobile,0
A,25,72.92,Mobile,0
A,27,97.73,Mobile,0
B,28,116.09,Desktop,0
A,44,108.3,Mobile,0
B,23,102.34,Mobile,0
B,58,81.77,Mobile,0
B,23,117.47,Desktop,0
A,56,110.68,Mobile,0
A,47,103.53,Desktop,0
A,35,126.5,Mobile,1
B,56,88.73,Desktop,0
A,56,131.69,Mobile,0
A,31,89.63,Mobile,0
B,32,94.15,Mobile,0
B,53,104.16,Mobile,0
B,40,78.7,Mobile,1
A,53,68.14,Mobile,0
A,42,72.15,Desktop,0
A,26,89.84,Mobile,0
B,54,85.61,Desktop,1
A,41,113.99,Mobile,0
B,36,91.91,Desktop,0
A,53,79.55,Desktop,1
A,51,125.58,Desktop,1
A,28,71.37,Mobile,0
A,52,103.97,Desktop,0
A,45,119.93,Desktop,0
B,58,127.53,Desktop,0
B,48,76.96,Desktop,0
A,53,135.55,Mobile,0
A,50,86.28,Mobile,0
B,32,99.09,Mobile,0
A,19,121.4,Desktop,0
B,56,78.79,Mobile,0
A,44,94.1,Desktop,0
A,33,110.52,Mobile,0
B,20,112.27,Mobile,0
B,44,128.38,Mobile,1
A,49,85.6,Desktop,0
B,52,110.86,Mobile,0
B,41,104.38,Mobile,0
A,24,107.95,Mobile,0
A,57,83.37,Desktop,0
A,36,86.5,Mobile,0
A,22,79.64,Desktop,0
B,56,131.61,Mobile,0
A,25,88.11,Mobile,0
A,42,114.77,Mobile,0
B,39,126.84,Desktop,0
B,19,100.85,Mobile,1
A,57,73.29,Desktop,0
A,27,128.03,Desktop,0
B,35,116.32,Desktop,1
A,42,80.77,Desktop,0
B,33,92.4,Mobile,0
B,32,71.65,Desktop,0
B,24,64.58,Desktop,0
A,29,128.59,Mobile,0
A,49,70.59,Desktop,0
B,20,150.79,Mobile,0
A,18,98.86,Mobile,0
B,40,103.64,Desktop,0
A,52,111.01,Desktop,0
A,18,71.33,Desktop,0
B,37,73.82,Mobile,0
A,33,85.41,Mobile,0
A,54,84.8,Mobile,0
A,52,60.0,Desktop,0
B,54,107.49,Mobile,1
A,18,101.54,Desktop,0
B,51,109.92,Desktop,0
A,38,105.34,Desktop,0
A,43,71.6,Desktop,1
A,31,105.16,Mobile,0
B,35,92.47,Mobile,0
B,41,88.72,Mobile,0
B,52,137.33,Desktop,0
A,18,102.49,Desktop,0
A,33,75.22,Desktop,0
A,56,76.44,Mobile,0
B,55,56.0,Desktop,0
A,38,80.71,Mobile,1
A,41,80.5,Desktop,1
B,43,86.69,Mobile,0
A,56,106.59,Mobile,0
B,35,70.05,Mobile,1
A,58,107.84,Desktop,0
A,41,126.39,Desktop,0
A,45,93.99,Mobile,0
A,37,105.86,Desktop,0
A,56,97.14,Mobile,0
B,34,104.21,Desktop,0
A,38,92.55,Mobile,0
A,35,115.17,Mobile,0
B,19,81.79,Mobile,0
B,54,111.45,Desktop,0
B,53,133.37,Desktop,0
A,34,94.26,Mobile,0
B,23,65.85,Mobile,0
B,52,131.64,Mobile,0
B,57,52.77,Desktop,0
B,51,151.55,Mobile,0
A,39,113.3,Desktop,0
B,54,142.8,Mobile,1
B,49,125.13,Desktop,0
A,27,86.51,Desktop,0
A,23,93.62,Desktop,0
B,30,102.63,Desktop,0
A,23,113.32,Desktop,1
B,53,90.2,Desktop,0
A,50,103.14,Mobile,0
A,19,104.4,Mobile,0
B,33,129.31,Mobile,0
A,57,84.37,Desktop,0
A,42,52.34,Mobile,0
B,37,73.2,Desktop,0
B,44,103.43,Mobile,0
A,32,115.75,Desktop,0
A,57,103.06,Mobile,0
B,27,75.6,Mobile,0
A,55,89.11,Mobile,0
B,44,103.15,Desktop,0
A,34,56.77,Desktop,0
A,39,103.45,Mobile,0
B,56,83.94,Mobile,0
B,31,111.87,Mobile,0
A,45,92.97,Desktop,0
A,25,102.33,Mobile,0
A,25,120.61,Desktop,0
A,46,100.99,Mobile,0
B,58,100.75,Desktop,0
A,18,97.59,Desktop,0
A,26,98.13,Desktop,0
B,25,112.98,Mobile,0
B,21,112.63,Desktop,0
B,38,110.62,Mobile,1
A,22,78.82,Desktop,0
B,58,113.84,Mobile,0
B,58,74.01,Mobile,0
A,58,97.02,Desktop,0
B,55,103.88,Desktop,0
B,40,126.87,Desktop,0
A,40,100.47,Desktop,0
B,19,106.41,Desktop,0
A,20,82.73,Mobile,0
B,28,78.73,Mobile,0
B,45,94.82,Desktop,0
B,20,104.72,Mobile,0
A,26,100.72,Mobile,0
B,49,89.24,Mobile,1
B,27,125.51,Desktop,0
B,29,80.98,Mobile,0
B,37,147.43,Mobile,0
A,58,86.87,Mobile,0
B,29,88.57,Mobile,0
B,26,98.44,Mobile,0
B,42,99.99,Mobile,1
B,28,84.37,Desktop,0
A,26,96.99,Mobile,0
A,30,104.51,Desktop,0
A,30,115.84,Desktop,0
B,24,79.96,Mobile,0
A,29,48.77,Mobile,0
A,58,67.57,Mobile,0
A,40,90.67,Mobile,0
B,44,81.86,Desktop,0
B,45,97.68,Desktop,0
A,48,78.49,Desktop,0
B,51,98.55,Mobile,0
B,29,115.16,Mobile,0
B,21,99.05,Desktop,0
A,37,109.21,Mobile,0
B,53,133.01,Mobile,0
B,20,95.84,Mobile,0
A,46,72.46,Mobile,0
B,23,70.17,Mobile,0
B,22,112.09,Desktop,0
A,52,112.43,Mobile,0
A,29,109.02,Desktop,0
B,55,131.72,Mobile,0
B,37,102.81,Mobile,0
B,42,102.94,Mobile,0
A,49,109.8,Desktop,0
A,20,124.88,Mobile,1
B,18,127.23,Mobile,0
B,18,45.49,Desktop,0
B,19,88.35,Desktop,1
B,30,117.31,Mobile,0
A,35,89.35,Mobile,0
B,59,126.16,Desktop,0
A,59,107.26,Mobile,0
A,38,109.36,Mobile,0
A,19,105.9,Desktop,0
B,41,75.23,Mobile,0
A,23,124.85,Mobile,0
A,20,133.9,Mobile,0
B,31,130.92,Desktop,0
B,48,98.6,Mobile,0
A,47,94.23,Mobile,0
B,26,103.03,Desktop,0
A,18,122.51,Mobile,0
B,55,93.84,Desktop,0
A,46,104.66,Mobile,0
A,42,69.33,Desktop,0
B,56,106.36,Desktop,0
B,37,105.55,Mobile,1
B,29,74.03,Desktop,0
A,51,109.41,Desktop,0
A,39,99.2,Mobile,0
B,31,115.71,Mobile,0
A,45,62.35,Mobile,0
B,24,96.18,Mobile,0
A,23,135.77,Mobile,0
A,53,43.04,Desktop,0
B,49,91.67,Mobile,0
B,43,86.92,Mobile,0
A,23,102.05,Desktop,0
A,51,89.03,Mobile,1
A,46,104.54,Mobile,1
A,23,124.86,Mobile,0
B,18,116.4,Mobile,1
B,25,95.25,Mobile,0
B,25,155.22,Desktop,0
A,43,123.44,Desktop,1
A,39,76.31,Mobile,0
A,33,93.65,Mobile,0
A,27,129.19,Mobile,0
B,34,97.45,Mobile,0
B,25,97.15,Desktop,0
B,37,80.22,Mobile,0
A,18,124.39,Desktop,0
B,48,94.82,Mobile,0
B,39,73.77,Desktop,0
B,42,77.19,Desktop,1
B,29,75.58,Mobile,0
A,46,97.38,Mobile,0
A,19,96.52,Mobile,1
B,31,85.51,Mobile,0
B,41,80.76,Desktop,1
B,42,144.98,Mobile,0
B,41,68.66,Mobile,0
B,29,96.24,Mobile,0
A,20,115.67,Mobile,0
B,32,107.29,Mobile,0
B,27,123.91,Mobile,0
B,27,111.79,Mobile,0
A,57,133.64,Mobile,0
A,59,79.25,Mobile,0
A,44,120.43,Desktop,0
A,23,134.87,Desktop,0
A,55,68.21,Mobile,0
B,47,129.25,Mobile,0
B,26,115.54,Mobile,0
A,57,102.1,Desktop,0
A,50,82.34,Mobile,0
A,40,95.07,Mobile,0
B,38,66.11,Mobile,0
A,18,94.1,Desktop,0
A,57,101.23,Mobile,0
A,29,104.3,Mobile,0
B,52,86.6,Mobile,0
A,40,101.33,Desktop,0
B,51,102.99,Mobile,1
B,51,144.69,Mobile,0
B,44,91.94,Desktop,0
B,49,118.78,Desktop,0
B,36,64.67,Desktop,1
A,35,113.07,Desktop,1
B,25,98.76,Desktop,0
B,52,95.09,Mobile,0
B,53,116.29,Desktop,0
A,45,91.61,Mobile,1
B,53,126.1,Desktop,0
B,55,130.92,Desktop,0
B,56,97.27,Desktop,0
A,57,133.69,Desktop,0
B,22,83.19,Mobile,0
B,55,80.35,Desktop,0
B,30,102.86,Mobile,1
B,32,67.0,Mobile,0
B,21,87.38,Desktop,0
B,55,118.96,Desktop,0
B,48,109.05,Desktop,0
A,47,113.01,Desktop,1
A,19,100.88,Desktop,0
A,24,66.9,Desktop,0
B,26,122.98,Desktop,1
A,46,121.28,Desktop,0
B,47,118.95,Desktop,0
A,36,85.84,Desktop,0
A,39,137.01,Mobile,0
B,53,105.62,Mobile,1
B,20,109.52,Mobile,0
B,47,131.58,Desktop,0
B,54,108.59,Desktop,0
B,33,103.46,Desktop,0
A,19,119.25,Desktop,1
B,58,132.17,Mobile,0
A,28,112.41,Desktop,0
A,45,69.47,Desktop,0
B,46,73.08,Mobile,0
A,44,108.79,Mobile,0
A,23,72.99,Mobile,1
B,55,83.01,Mobile,0
B,35,107.67,Desktop,0
A,57,32.19,Desktop,0
A,22,90.06,Desktop,0
A,27,84.31,Mobile,0
B,39,104.31,Mobile,0
B,58,112.97,Desktop,0
B,41,115.19,Desktop,0
A,24,94.86,Desktop,0
B,50,107.04,Desktop,0
B,29,71.92,Desktop,0
A,34,96.76,Mobile,0
A,53,83.73,Desktop,0
A,51,93.44,Desktop,0
B,37,103.87,Desktop,0
B,32,90.13,Mobile,0
B,26,109.01,Mobile,0
B,33,91.45,Mobile,0
B,25,122.45,Desktop,0
B,40,106.87,Mobile,0
B,24,83.63,Mobile,0
A,45,130.88,Mobile,0
B,48,129.66,Mobile,0
B,57,88.96,Mobile,0
A,27,107.89,Desktop,0
A,32,95.8,Mobile,0
A,24,97.59,Desktop,0
A,59,122.46,Mobile,0
B,39,133.13,Desktop,0
B,39,141.5,Mobile,0
A,56,84.06,Mobile,0
A,38,80.77,Mobile,0
B,38,119.28,Mobile,0
A,43,95.11,Desktop,0
A,59,134.74,Mobile,0
B,27,89.12,Mobile,0
A,42,123.05,Desktop,0
B,23,123.25,Mobile,0
A,32,105.62,Desktop,0
B,41,98.53,Desktop,0
A,33,94.76,Desktop,0
B,54,75.69,Mobile,0
B,21,139.09,Desktop,0
A,35,78.3,Desktop,0
A,58,111.65,Desktop,0
A,54,135.35,Mobile,0
A,28,88.83,Mobile,0
A,30,86.02,Mobile,1
B,23,91.48,Desktop,0
B,50,109.94,Mobile,0
B,53,99.5,Desktop,0
B,38,118.1,Mobile,0
A,48,103.7,Mobile,0
B,35,89.86,Mobile,0
B,34,109.5,Mobile,0
B,26,100.83,Mobile,0
A,32,65.8,Mobile,0
A,46,47.4,Mobile,1
B,21,94.47,Mobile,0
A,41,94.27,Mobile,0
B,28,129.87,Desktop,0
A,41,86.95,Desktop,0
A,29,71.65,Desktop,0
A,48,125.93,Desktop,1
B,21,104.55,Desktop,0
A,57,92.51,Mobile,0
B,37,96.75,Desktop,0
A,23,103.18,Mobile,0
B,22,72.75,Mobile,1
B,31,120.59,Mobile,0
B,32,111.35,Mobile,0
B,34,114.64,Desktop,0
B,32,91.83,Desktop,0
B,42,117.13,Desktop,0
A,31,80.83,Desktop,0
B,45,96.38,Desktop,0
A,48,131.13,Desktop,0
B,44,125.24,Mobile,0
B,58,93.1,Mobile,0
A,53,127.0,Mobile,0
B,33,110.28,Mobile,0
A,52,66.7,Mobile,0
B,30,107.14,Mobile,0
A,38,105.72,Desktop,0
A,37,121.78,Desktop,0
B,25,99.82,Desktop,0
A,37,96.34,Desktop,0
A,49,41.37,Desktop,0
B,23,96.13,Desktop,1
B,31,125.05,Mobile,0
B,51,118.34,Desktop,0
A,53,100.67,Mobile,0
A,29,97.98,Desktop,0
A,51,86.25,Mobile,0
B,33,127.47,Mobile,0
B,52,105.49,Mobile,0
A,30,88.68,Mobile,0
B,44,110.09,Desktop,1
B,58,105.03,Desktop,0
B,47,119.34,Desktop,0
B,50,111.58,Desktop,0
B,53,117.18,Desktop,1
A,49,106.0,Desktop,0
A,31,123.39,Mobile,0
B,57,97.05,Desktop,0
B,37,115.67,Mobile,0
A,44,119.08,Desktop,0
A,50,75.37,Mobile,0
A,49,109.39,Mobile,0
A,59,106.76,Mobile,0
A,46,105.25,Desktop,0
B,53,90.87,Desktop,0
A,24,118.46,Desktop,0
A,39,81.55,Desktop,0
A,42,102.06,Desktop,0
A,28,113.06,Mobile,0
B,20,107.52,Desktop,0
B,22,80.34,Desktop,0
A,50,115.43,Desktop,0
A,26,106.4,Mobile,0
B,28,80.83,Mobile,0
A,20,108.33,Mobile,0
A,25,116.97,Desktop,0
B,53,71.46,Mobile,0
B,26,83.33,Mobile,0
A,53,75.8,Mobile,0
A,50,87.12,Mobile,1
B,40,122.43,Desktop,0
B,20,86.99,Desktop,0
B,59,137.03,Desktop,1
A,33,94.75,Mobile,0
A,25,122.42,Mobile,0
A,18,93.33,Desktop,1
B,41,96.11,Desktop,0
A,46,102.31,Mobile,0
B,30,107.79,Desktop,1
A,19,101.0,Mobile,0
B,50,100.26,Mobile,0
A,31,117.75,Desktop,0
B,27,86.57,Mobile,0
B,21,75.23,Desktop,0
B,33,109.85,Mobile,0
B,50,102.42,Mobile,0
A,30,88.82,Desktop,0
B,22,82.28,Desktop,0
A,25,129.92,Desktop,0
A,25,97.73,Mobile,0
B,48,101.68,Desktop,0
B,38,129.55,Mobile,1
A,27,109.38,Mobile,0
A,38,116.25,Desktop,0
A,28,101.66,Desktop,0
A,41,113.89,Mobile,0
A,45,113.17,Mobile,0
A,48,102.82,Desktop,0
A,29,100.76,Desktop,0
B,41,89.57,Mobile,0
A,45,137.04,Mobile,0
A,35,112.23,Mobile,0
B,50,137.16,Mobile,0
A,32,128.88,Desktop,1
A,45,104.39,Mobile,0
B,45,107.11,Mobile,0
A,57,88.77,Desktop,0
A,58,95.69,Mobile,0
B,29,117.73,Desktop,1
B,40,76.58,Mobile,1
A,47,60.56,Mobile,0
B,41,84.85,Mobile,0
B,26,116.96,Desktop,0
A,59,93.23,Desktop,0
B,30,87.92,Mobile,0
B,59,116.66,Mobile,0
A,37,124.71,Desktop,0
A,36,121.38,Mobile,0
B,21,80.21,Desktop,0
B,43,107.08,Desktop,0
A,35,106.73,Desktop,0
A,50,184.54,Desktop,0
B,37,74.45,Desktop,0
A,38,71.94,Desktop,0
A,57,49.86,Desktop,0
B,40,89.56,Mobile,0
B,28,91.56,Mobile,0
A,23,103.77,Desktop,1
A,23,116.31,Mobile,0
B,54,94.58,Desktop,0
A,28,84.56,Mobile,0
B,53,97.56,Desktop,0
A,25,110.85,Desktop,0
A,41,88.53,Desktop,1
A,27,69.85,Mobile,0
B,36,102.1,Mobile,0
B,41,93.9,Desktop,0
A,50,99.67,Mobile,0
A,57,93.67,Mobile,0
B,40,88.56,Mobile,0
B,24,87.45,Mobile,1
A,22,97.3,Mobile,0
B,54,82.61,Mobile,0
B,42,94.42,Desktop,0
A,30,103.22,Mobile,1
A,27,128.67,Desktop,0
B,34,81.01,Mobile,0
B,57,84.52,Desktop,0
A,31,120.89,Mobile,0
B,28,89.03,Mobile,0
A,27,110.77,Mobile,0
A,58,77.29,Desktop,0
B,47,138.77,Desktop,0
A,33,81.68,Desktop,0
A,54,113.17,Desktop,0
A,31,121.52,Desktop,0
A,47,125.06,Desktop,1
A,21,130.07,Desktop,0
B,56,112.39,Mobile,1
A,20,86.74,Desktop,0
A,38,137.74,Mobile,0
A,39,80.75,Mobile,0
B,21,112.8,Mobile,0
A,40,80.28,Mobile,1
A,21,73.14,Mobile,0
A,23,91.18,Mobile,0
A,55,107.2,Mobile,0
B,42,102.62,Desktop,0
B,19,110.2,Mobile,0
A,50,96.61,Mobile,0
B,54,88.57,Mobile,0
B,51,87.43,Desktop,0
B,43,110.57,Desktop,0
A,32,104.4,Mobile,0
A,38,103.67,Desktop,0
A,34,97.68,Desktop,0
A,37,72.48,Desktop,0
A,25,105.15,Desktop,0
A,24,130.42,Desktop,0
B,18,117.95,Mobile,0
B,20,135.26,Mobile,0
B,55,87.32,Desktop,0
B,55,97.64,Mobile,0
B,51,135.68,Desktop,0
A,48,94.27,Mobile,0
A,25,110.87,Mobile,0
B,42,112.94,Desktop,0
A,45,117.53,Mobile,0
A,42,101.48,Desktop,0
A,18,61.04,Desktop,1
A,33,115.3,Desktop,0
A,20,109.54,Mobile,0
B,54,99.89,Desktop,0
B,31,86.92,Desktop,0
B,31,90.53,Mobile,0
A,59,77.28,Desktop,0
A,57,83.17,Desktop,0
A,32,101.08,Mobile,0
A,40,130.76,Desktop,0
B,19,132.23,Mobile,1
A,45,100.5,Desktop,0
B,56,135.72,Desktop,0
B,28,85.58,Desktop,0
B,44,112.73,Mobile,0
B,39,102.15,Desktop,0
A,31,100.48,Mobile,0
A,34,98.61,Desktop,0
B,56,97.62,Desktop,0
A,19,80.26,Desktop,0
A,47,113.92,Mobile,0
A,46,79.59,Desktop,0
B,56,105.98,Mobile,0
B,37,99.34,Mobile,0
B,49,90.81,Mobile,0
B,18,95.86,Mobile,0
B,52,100.6,Desktop,1
B,38,99.89,Mobile,0
B,23,92.96,Desktop,1
A,36,120.5,Mobile,0
B,52,87.34,Mobile,0
A,33,133.56,Mobile,0
B,30,112.69,Mobile,0
A,31,117.7,Mobile,0
A,27,116.01,Desktop,0
A,30,89.67,Desktop,0
A,49,107.73,Desktop,0
B,47,52.06,Mobile,0
B,23,117.67,Desktop,0
B,30,103.83,Mobile,0
B,35,103.58,Mobile,0
B,35,86.84,Desktop,0
B,40,98.95,Mobile,0
B,53,106.57,Mobile,0
B,45,141.44,Desktop,0
B,23,67.1,Desktop,0
B,33,113.02,Mobile,0
B,42,101.64,Desktop,1
A,29,78.34,Desktop,0
A,59,137.43,Mobile,0
A,45,93.03,Mobile,0
A,46,118.58,Desktop,0
A,44,119.66,Desktop,0
B,30,64.46,Desktop,1
B,33,88.1,Desktop,0
A,39,85.56,Desktop,0
B,37,100.94,Mobile,0
A,50,68.57,Desktop,0
B,24,82.55,Desktop,0
B,53,74.22,Mobile,1
A,26,94.6,Mobile,0
A,28,64.89,Mobile,0
A,42,114.16,Desktop,0
B,50,78.93,Desktop,1
A,59,119.7,Desktop,1
B,37,98.92,Mobile,0
B,51,59.44,Desktop,0
B,42,113.18,Mobile,0
B,32,79.34,Desktop,0
A,44,72.88,Mobile,0
A,50,112.89,Mobile,0
A,48,131.34,Desktop,0
A,32,94.37,Mobile,0
B,30,95.97,Mobile,0
A,58,124.26,Desktop,0
A,33,143.71,Mobile,0
A,47,93.14,Desktop,0
A,34,132.19,Desktop,0
B,35,56.05,Desktop,0
B,38,89.67,Mobile,0
B,49,77.14,Desktop,0
B,29,109.75,Mobile,0
